window_id,session_id,driver,stint_number,compound,lap,timestamp_start,timestamp_end,group_id,target_tdi,target_future_delta,mean_speed,speed_std,mean_throttle,mean_brake,track_temperature,air_temperature,humidity,rainfall,tyre_life,compound_code,residual_mean,residual_std,residual_abs_mean,residual_min,residual_max,residual_slope,residual_persistence,expected_acceleration_mean,expected_acceleration_std,actual_acceleration_mean,non_tyre_explanation_score,tyre_evidence_quality,drs_ratio,braking_ratio,transient_ratio,prior_tdi_baseline,baseline_tdi,baseline_tdi_trend_slope
W_03122,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7012.501,7014.341,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,9.97,12.41,69.4876,9.9393,0.0,93.3333,43.5,29.9,41.0,0.0,4.0,2.0,2.6582,6.2323,4.7875,-3.5013,17.2415,-0.9238,0.7333,-19.6137,3.612,-16.9556,0.4489,0.5507,0.0,0.9333,0.0,11.94,9.97,-0.1985
W_03123,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7013.221,7014.861,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,10.37,14.55,59.0231,9.1857,0.0,100.0,43.5,29.9,41.0,0.0,4.0,2.0,2.3254,4.8807,4.2248,-3.5013,9.7373,0.5875,0.7333,-19.3295,1.0838,-17.0041,0.4239,0.5755,0.0,1.0,0.0,11.85,10.37,-0.0847
W_03124,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7013.696,7015.416,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,16.02,5.22,50.6987,5.9615,1.2535,73.3333,43.5,29.9,41.0,0.0,4.0,2.0,2.3329,5.9034,5.0199,-5.526,13.4734,-0.1886,0.8,-13.9402,7.7099,-11.6073,0.3458,0.6539,0.0,0.7333,0.0,10.09,16.02,0.2974
W_03125,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7014.415,7016.101,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,22.38,-3.24,46.2988,2.3492,14.7319,40.0,43.5,29.9,41.0,0.0,4.0,2.0,1.0672,6.8522,6.0657,-7.5977,13.4734,-1.3126,0.9333,-5.4449,11.0973,-4.3777,0.246,0.7543,0.0,0.4,0.0,9.78,22.38,1.0267
W_03126,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7014.995,7016.821,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,24.92,-7.35,46.3404,2.4121,44.2841,6.6667,43.5,29.9,41.0,0.0,4.0,2.0,-2.9546,4.873,4.751,-7.5977,13.4734,-0.4546,0.8667,4.7871,8.4811,1.8325,0.1367,0.8639,0.0,0.0667,0.0,10.2,24.92,1.1134
W_03127,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7015.535,7017.5,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,21.24,-5.54,48.9369,3.6025,63.7308,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-4.6334,2.0804,4.6334,-7.5977,-0.2814,-0.1121,0.8667,8.993,3.8949,4.3596,0.1099,0.8907,0.0,0.0,0.0,18.68,21.24,0.2683
W_03128,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7016.301,7018.115,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,19.14,-4.06,52.5719,2.7526,79.7533,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-5.2576,2.1652,5.2576,-8.9213,-0.438,-0.1608,0.9333,10.6849,2.2455,5.4273,0.1492,0.8513,0.0,0.0,0.0,23.1,19.14,-0.3783
W_03129,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7016.981,7018.775,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,17.57,-1.89,56.2997,3.4181,83.5345,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-5.1138,2.7202,5.3666,-8.9213,1.896,0.1814,1.0,10.4095,1.9038,5.2957,0.2183,0.782,0.0,0.0,0.0,25.29,17.57,-0.5407
W_03130,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7017.755,7019.495,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,15.7,-0.25,60.3527,4.1861,96.1677,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-4.8701,2.7173,5.1229,-8.9213,1.896,0.1447,1.0,11.0831,1.0335,6.2129,0.2586,0.7415,0.0,0.0,0.0,20.43,15.7,-0.3695
W_03131,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7018.26,7020.216,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,15.08,-0.92,64.831,3.7215,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-3.7975,2.5208,4.0503,-8.87,1.896,0.06,0.9333,10.223,1.226,6.4255,0.2696,0.7304,0.0,0.0,0.0,19.25,15.08,-0.3473
W_03132,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7018.981,7020.675,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,15.68,-1.98,68.5886,2.9643,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-3.8183,1.7968,3.8183,-6.1823,-0.8487,0.0888,0.8667,8.9691,0.9954,5.1508,0.2565,0.7435,0.0,0.0,0.0,17.54,15.68,-0.105
W_03133,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7019.621,7022.261,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,15.45,-2.33,72.703,3.8369,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-3.1134,1.7015,3.1134,-6.0387,-0.8487,0.0388,0.8667,7.6285,1.2235,4.5151,0.2596,0.7405,0.0,0.0,0.0,15.26,15.45,0.0751
W_03134,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7020.221,7022.901,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,14.16,-0.84,76.7747,4.0232,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-2.1996,1.7342,2.1996,-5.502,-0.134,0.3024,0.6,6.3446,1.253,4.145,0.2721,0.7281,0.0,0.0,0.0,15.08,14.16,-0.0574
W_03135,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7020.861,7023.901,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,13.7,-0.84,80.7681,2.8921,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-1.4281,1.0799,1.4281,-3.4101,-0.134,0.1142,0.6,5.1125,0.8806,3.6844,0.2787,0.7214,0.0,0.0,0.0,15.66,13.7,-0.1613
W_03136,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7022.476,7024.62,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,13.12,-0.44,83.4434,1.9241,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-1.0453,1.3662,1.2503,-3.922,1.5375,-0.0573,0.4667,4.3048,0.5748,3.2595,0.3109,0.6891,0.0,0.0,0.0,15.0,13.12,-0.1174
W_03137,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7023.335,7025.42,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,13.32,-0.56,85.4283,1.4492,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-1.5773,1.2752,1.7823,-3.922,1.5375,0.0032,0.8,3.7137,0.4293,2.1364,0.3543,0.6456,0.0,0.0,0.0,13.92,13.32,-0.0858
W_03138,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7024.095,7026.035,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,12.86,0.01,86.972,1.2919,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-1.4461,1.3505,1.6511,-3.922,1.5375,0.075,0.6667,3.2577,0.3808,1.8116,0.3833,0.6166,0.0,0.0,0.0,13.72,12.86,-0.0607
W_03139,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7024.655,7026.821,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,12.68,-0.59,88.3171,1.0373,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-1.3317,0.7135,1.3317,-2.531,-0.2665,0.0556,0.6667,2.8619,0.3044,1.5302,0.3832,0.6167,0.0,0.0,0.0,12.92,12.68,-0.0507
W_03140,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7025.636,7027.375,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,12.76,0.23,89.2999,0.6911,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-0.9389,1.1095,1.2379,-2.531,1.1882,0.0348,0.6,2.5738,0.2023,1.6349,0.3895,0.6105,0.0,0.0,0.0,13.09,12.76,0.012
W_03141,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7026.355,7028.076,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,12.87,-1.47,90.1089,0.6172,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-0.764,1.2245,1.2387,-2.531,1.1882,0.0899,0.5333,2.3373,0.1801,1.5733,0.396,0.604,0.0,0.0,0.0,12.38,12.87,0.0303
W_03142,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7026.996,7028.555,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,12.09,-0.96,90.7806,0.6751,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-0.6904,1.1778,1.1652,-2.45,1.1882,0.025,0.4,2.1414,0.1969,1.451,0.4348,0.5652,0.0,0.0,0.0,13.22,12.09,-0.056
W_03143,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7027.501,7029.301,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,12.99,-2.1,91.1137,0.7268,91.6105,6.6667,43.5,29.9,41.0,0.0,4.0,2.0,-0.4111,4.7981,2.6879,-7.7892,15.7587,0.1702,0.4,0.1155,6.3516,-0.2955,0.4544,0.5456,0.0,0.0667,0.0,12.85,12.99,-0.0374
W_03144,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7028.101,7029.821,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,11.4,2.96,88.5495,4.3587,58.2771,40.0,43.5,29.9,41.0,0.0,4.0,2.0,0.4242,5.1197,3.3397,-7.7892,15.7587,0.3089,0.6,-8.1306,11.9727,-7.7064,0.4965,0.5035,0.0,0.4,0.0,12.88,11.4,-0.07
W_03145,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7028.701,7030.615,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,11.13,7.44,79.5583,11.6885,24.9438,73.3333,43.5,29.9,41.0,0.0,4.0,2.0,0.0789,6.1368,4.848,-7.7892,15.7587,-0.0282,0.8667,-15.4205,10.1541,-15.3416,0.4877,0.5122,0.0,0.7333,0.0,11.59,11.13,-0.1037
W_03146,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7029.335,7031.395,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,10.89,10.26,67.6171,12.2225,0.0,100.0,43.5,29.9,41.0,0.0,4.0,2.0,3.641,6.4441,6.3978,-6.8225,11.7652,0.8658,0.9333,-20.4583,1.6745,-16.8173,0.4386,0.5609,0.0,1.0,0.0,12.48,10.89,-0.1174
W_03147,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7030.015,7031.935,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,14.36,6.43,56.9065,6.5133,0.5604,80.0,43.5,29.9,41.0,0.0,4.0,2.0,3.8974,7.4604,7.5471,-6.8225,11.7652,0.4207,1.0,-15.8053,6.8762,-11.9079,0.3475,0.652,0.0,0.8,0.0,11.4,14.36,0.1538
W_03148,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7030.74,7032.575,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,18.57,-0.02,51.7154,2.8308,13.9067,46.6667,43.5,29.9,41.0,0.0,4.0,2.0,2.9506,7.6855,7.331,-7.0115,11.7652,-1.534,1.0,-7.4309,11.0623,-4.4803,0.2445,0.7553,0.0,0.4667,0.0,11.37,18.57,0.6027
W_03149,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7031.42,7033.075,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,21.15,-4.18,50.1129,1.1157,35.7534,13.3333,43.5,29.9,41.0,0.0,4.0,2.0,-2.4935,5.7418,5.562,-8.2625,11.575,-0.8822,1.0,2.0415,9.2868,-0.452,0.1614,0.839,0.0,0.1333,0.0,11.57,21.15,0.7409
W_03150,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7032.101,7034.381,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,20.79,-4.6,51.6707,3.5332,66.3275,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-5.3826,1.6355,5.3826,-8.2625,-2.6316,-0.0632,1.0,8.9748,3.5725,3.5922,0.1189,0.8816,0.0,0.0,0.0,15.6,20.79,0.4401
W_03151,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7032.701,7034.941,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,18.55,-2.56,56.0851,5.2869,86.227,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-5.6495,1.335,5.6495,-8.2625,-4.0212,0.052,1.0,10.96,1.1844,5.3105,0.1702,0.8301,0.0,0.0,0.0,19.29,18.55,-0.0805
W_03152,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7033.301,7035.661,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,16.97,-2.55,61.4345,4.9587,97.7137,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-4.9586,1.5961,4.9586,-7.6043,-2.1685,0.2731,1.0,10.9925,1.1154,6.0339,0.2036,0.7965,0.0,0.0,0.0,21.71,16.97,-0.3888
W_03153,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7034.436,7036.421,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,16.19,-3.08,66.4027,3.6731,99.9125,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-3.9732,1.4665,3.9732,-6.378,-2.1674,0.2908,1.0,9.7085,1.2436,5.7352,0.2253,0.7747,0.0,0.0,0.0,20.05,16.19,-0.2944
W_03154,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7034.976,7037.301,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,15.99,-4.76,70.5945,3.6645,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-2.849,0.9611,2.849,-4.796,-1.7687,0.1495,1.0,8.3124,1.2038,5.4634,0.2079,0.7921,0.0,0.0,0.0,18.06,15.99,-0.1433
W_03155,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7035.835,7037.895,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,14.42,-5.19,74.3863,3.1402,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-2.2246,0.9858,2.2246,-3.8822,-0.516,0.1266,0.8,7.0859,0.9958,4.8612,0.2785,0.7215,0.0,0.0,0.0,16.65,14.42,-0.133
W_03156,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7036.535,7038.655,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,13.11,-5.92,77.7833,2.6099,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-1.7039,0.9785,1.7039,-3.317,-0.3788,0.0762,0.6,6.0221,0.8049,4.3181,0.3214,0.6787,0.0,0.0,0.0,16.41,13.11,-0.2442
W_03157,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7037.314,7039.295,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,11.23,-5.61,80.6298,2.3717,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-1.1755,1.0583,1.1755,-3.0213,-0.0062,0.0697,0.3333,5.1518,0.7185,3.9763,0.3908,0.6093,0.1333,0.0,0.0,15.81,11.23,-0.3006
W_03158,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7038.14,7039.901,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,9.23,-3.1,83.1772,2.0114,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-0.7115,1.1043,0.9081,-2.5943,0.5608,0.1137,0.2667,4.3845,0.6011,3.673,0.4778,0.5223,0.4667,0.0,0.0,14.07,9.23,-0.3606
W_03159,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,24,7038.781,7040.741,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,7.19,-1.4,85.4844,1.8942,100.0,0.0,43.5,29.9,41.0,0.0,4.0,2.0,-0.5368,1.1704,0.9677,-2.3742,0.899,-0.0424,0.3333,3.6979,0.561,3.1611,0.5963,0.4037,0.8,0.0,0.0,12.85,7.19,-0.4351
W_03160,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7039.341,7040.981,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,5.62,1.01,87.1839,1.3622,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-0.5071,1.0895,0.9688,-2.3479,0.899,-0.0549,0.2857,3.1953,0.4017,2.7132,0.7145,0.2855,1.0,0.0,0.0,11.17,5.62,-0.4076
W_03161,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7040.175,7041.756,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.13,-0.13,88.4123,0.6026,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-1.0214,0.9435,1.2725,-2.0692,0.899,-0.1195,0.5714,2.8337,0.1767,1.8114,0.7245,0.2755,1.0,0.0,0.0,8.71,6.13,-0.1923
W_03162,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7040.775,7042.256,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,5.79,-0.09,89.0993,0.5911,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-1.0535,0.6298,1.1149,-1.7445,0.4304,-0.0034,0.5714,2.6324,0.173,1.5637,0.7399,0.2601,1.0,0.0,0.0,6.64,5.79,0.0051
W_03163,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7041.216,7042.861,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.63,-0.42,89.8487,0.6674,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-1.1958,0.8034,1.3299,-2.207,0.5748,0.0593,0.6667,2.4133,0.1949,1.2175,0.7112,0.2888,1.0,0.0,0.0,5.57,6.63,0.0565
W_03164,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7041.821,7043.541,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.0,0.48,90.6635,0.7476,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-0.9048,0.8258,1.0388,-2.207,0.5748,0.0154,0.4,2.1755,0.218,1.2707,0.7267,0.2733,1.0,0.0,0.0,6.24,6.0,-0.0028
W_03165,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7042.421,7045.22,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,5.7,1.03,91.6813,0.9542,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-0.8022,0.726,0.8788,-2.207,0.5748,0.0294,0.2,1.8789,0.278,1.0767,0.7352,0.2648,1.0,0.0,0.0,5.99,5.7,-0.0653
W_03166,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7043.181,7045.755,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.21,-0.11,92.5705,0.8241,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-0.9099,0.4939,0.9099,-1.883,-0.2265,-0.0679,0.4,1.6199,0.2398,0.7099,0.7423,0.2577,1.0,0.0,0.0,6.46,6.21,-0.0156
W_03167,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7043.574,7046.415,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.48,-0.24,93.283,0.5025,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-0.8857,0.4934,0.8954,-1.398,0.073,-0.0053,0.4667,1.4125,0.1462,0.5268,0.7389,0.2611,1.0,0.0,0.0,5.74,6.48,0.0781
W_03168,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7045.315,7047.095,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.73,-0.61,93.7013,0.3356,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-0.8855,0.5642,0.8952,-1.398,0.073,0.076,0.6,1.2909,0.0975,0.4054,0.7416,0.2584,1.0,0.0,0.0,5.91,6.73,0.0706
W_03169,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7045.821,7047.661,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.1,1.55,94.0673,0.3335,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-0.6472,0.5143,0.6569,-1.398,0.073,-0.0079,0.4667,1.1845,0.0969,0.5374,0.7445,0.2555,1.0,0.0,0.0,6.48,6.1,-0.0302
W_03170,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7046.621,7048.316,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.24,3.22,94.4017,0.2632,100.0,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-0.6041,0.5158,0.6423,-1.236,0.157,-0.0139,0.3333,1.0875,0.0762,0.4834,0.7471,0.2529,1.0,0.0,0.0,6.77,6.24,-0.0605
W_03171,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7047.275,7048.974,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,6.12,5.31,93.9899,1.568,79.0926,13.3333,43.5,29.9,41.0,0.0,5.0,2.0,0.8025,5.3699,2.2999,-2.5725,20.5025,0.429,0.4667,-3.0239,8.4298,-2.2214,0.7518,0.2482,0.8667,0.1333,0.0,6.43,6.12,0.0014
W_03172,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7047.776,7049.821,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,7.65,3.53,87.0935,10.5011,45.7593,46.6667,43.5,29.9,41.0,0.0,5.0,2.0,-1.0142,6.4937,4.1167,-8.5095,20.5025,-0.4944,0.6,-10.4549,10.9965,-11.4691,0.6349,0.365,0.5333,0.4667,0.0,5.82,7.65,0.1007
W_03173,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7048.421,7050.341,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,9.46,1.89,74.4478,15.8192,12.4259,80.0,43.5,29.9,41.0,0.0,5.0,2.0,-4.4506,15.0351,10.1779,-36.8742,20.5025,-1.2987,0.8,-17.1315,7.5652,-21.5821,0.5525,0.4473,0.2,0.8,0.0,6.23,9.46,0.2721
W_03174,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7049.101,7050.975,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,11.43,0.7,57.434,14.2971,0.0,100.0,43.5,29.9,41.0,0.0,5.0,2.0,-6.6784,13.263,9.3414,-36.8742,19.972,0.2254,0.8667,-19.2659,1.6834,-25.9443,0.418,0.5815,0.0,1.0,0.0,6.4,11.43,0.3569
W_03175,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7049.981,7051.38,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,11.18,5.8,43.7087,10.7924,0.0,100.0,43.5,29.9,41.0,0.0,5.0,2.0,-5.4022,13.4112,8.0651,-36.8742,19.972,0.787,0.7333,-17.8213,0.9941,-23.2234,0.4131,0.5863,0.0,1.0,0.0,8.15,11.18,0.2468
W_03176,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7050.541,7052.015,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,11.35,7.25,33.6029,6.7132,0.0,100.0,43.5,29.9,41.0,0.0,5.0,2.0,1.3019,5.8837,4.8736,-5.691,10.9974,1.1376,0.8667,-16.9868,0.4609,-15.6849,0.3909,0.6084,0.0,1.0,0.0,9.83,11.35,0.0488
W_03177,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7051.06,7052.695,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,12.13,10.42,27.0251,4.6079,0.0,100.0,43.5,29.9,41.0,0.0,5.0,2.0,5.8579,6.5869,7.3942,-3.9643,16.321,1.2235,0.8667,-16.5731,0.252,-10.7152,0.3968,0.6025,0.0,1.0,0.0,11.62,12.13,0.0275
W_03178,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7051.62,7053.261,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,16.98,4.97,22.5397,3.1701,1.6233,66.6667,43.5,29.9,41.0,0.0,5.0,2.0,5.3698,7.259,7.8824,-7.2004,16.321,-1.0988,1.0,-10.3148,8.7445,-4.945,0.3311,0.6685,0.0,0.6667,0.0,11.09,16.98,0.4055
W_03179,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7052.061,7053.875,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,18.6,4.88,20.447,1.4879,5.2343,46.6667,43.5,29.9,41.0,0.0,5.0,2.0,3.3127,9.0452,7.9465,-9.0888,19.0376,-0.3808,1.0,-5.3587,10.627,-2.046,0.2934,0.7066,0.0,0.4667,0.0,11.38,18.6,0.6498
W_03180,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7052.741,7054.596,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,22.55,-1.55,19.3182,0.919,5.351,33.3333,43.5,29.9,41.0,0.0,5.0,2.0,1.5127,8.6612,7.2982,-9.0888,19.0376,0.8643,1.0,-3.159,9.7704,-1.6463,0.2534,0.7467,0.0,0.3333,0.0,12.55,22.55,0.5271
W_03181,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7053.275,7055.141,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,21.95,-2.85,19.0813,1.0598,8.3499,33.3333,43.5,29.9,41.0,0.0,5.0,2.0,1.0536,8.9168,7.7573,-9.0888,19.0376,-0.729,1.0,-1.6157,10.8183,-0.5621,0.2093,0.791,0.0,0.3333,0.0,17.43,21.95,0.3673
W_03182,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7054.075,7055.821,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,23.48,-7.18,19.5755,1.7454,16.2628,20.0,43.5,29.9,41.0,0.0,5.0,2.0,-2.6017,7.3186,7.23,-8.8561,12.259,-1.3939,1.0,3.7188,11.1885,1.1171,0.1278,0.8727,0.0,0.2,0.0,18.79,23.48,0.2574
W_03183,F1_2023_Italian_Grand_Prix_R_VER,VER,2.0,HARD,25,7054.621,7056.354,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT2,21.0,-5.74,21.9735,3.3079,33.7785,0.0,43.5,29.9,41.0,0.0,5.0,2.0,-6.0887,1.983,6.0887,-8.8561,-1.7305,-0.0215,1.0,11.9195,4.2741,5.8308,0.0953,0.9055,0.0,0.0,0.0,23.36,21.0,0.0576
